Year,Week,Date_Wk,Date,State,Commodity,Commodity_type,Market,price
2019,23,06/09/2019,06/01/2019,Katsina,maize,maize_white,retail,93.14
2019,23,06/09/2019,06/01/2019,Katsina,maize,maize_white,wholesale,74.63
2019,23,06/09/2019,06/01/2019,Katsina,maize,maize_yellow,retail,94.72
2019,23,06/09/2019,06/01/2019,Katsina,maize,maize_yellow,wholesale,73
2019,23,06/09/2019,06/01/2019,Katsina,rice,rice_indian,retail,305.18
2019,23,06/09/2019,06/01/2019,Katsina,rice,rice_thailand,farm_gate,323.96
2019,23,06/09/2019,06/01/2019,Katsina,rice,rice_thailand,retail,296.34
2019,24,06/16/2019,06/01/2019,Kano,maize,maize_white,retail,99.29
2019,24,06/16/2019,06/01/2019,Kano,maize,maize_yellow,retail,102.04
2019,24,06/16/2019,06/01/2019,Kano,rice,rice_indian,retail,353.75
2019,24,06/16/2019,06/01/2019,Kano,rice,rice_indian,wholesale,140
2019,24,06/16/2019,06/01/2019,Kano,rice,rice_thailand,retail,365.91
2019,24,06/16/2019,06/01/2019,Kano,rice,rice_thailand,wholesale,150
2019,24,06/16/2019,06/01/2019,Katsina,maize,maize_white,farm_gate,71.75
2019,24,06/16/2019,06/01/2019,Katsina,maize,maize_white,retail,99.01
2019,24,06/16/2019,06/01/2019,Katsina,maize,maize_white,wholesale,68.06
2019,24,06/16/2019,06/01/2019,Katsina,maize,maize_yellow,farm_gate,80
2019,24,06/16/2019,06/01/2019,Katsina,maize,maize_yellow,retail,93.4
2019,24,06/16/2019,06/01/2019,Katsina,maize,maize_yellow,wholesale,68.76
2019,24,06/16/2019,06/01/2019,Katsina,rice,rice_indian,retail,298.71
2019,24,06/16/2019,06/01/2019,Katsina,rice,rice_thailand,retail,337.3
2019,24,06/16/2019,06/01/2019,Katsina,rice,rice_thailand,wholesale,184
2019,25,06/23/2019,06/01/2019,Kano,maize,maize_white,retail,99.72
2019,25,06/23/2019,06/01/2019,Kano,maize,maize_yellow,retail,101.43
2019,25,06/23/2019,06/01/2019,Kano,rice,rice_indian,retail,360.71
2019,25,06/23/2019,06/01/2019,Kano,rice,rice_indian,wholesale,138
2019,25,06/23/2019,06/01/2019,Kano,rice,rice_thailand,retail,375.44
2019,25,06/23/2019,06/01/2019,Kano,rice,rice_thailand,wholesale,148
2019,25,06/23/2019,06/01/2019,Katsina,maize,maize_white,farm_gate,74.4
2019,25,06/23/2019,06/01/2019,Katsina,maize,maize_white,retail,88.26
2019,25,06/23/2019,06/01/2019,Katsina,maize,maize_white,wholesale,70.27
2019,25,06/23/2019,06/01/2019,Katsina,maize,maize_yellow,farm_gate,72
2019,25,06/23/2019,06/01/2019,Katsina,maize,maize_yellow,retail,89.17
2019,25,06/23/2019,06/01/2019,Katsina,maize,maize_yellow,wholesale,71.4
2019,25,06/23/2019,06/01/2019,Katsina,rice,rice_indian,retail,306.37
2019,25,06/23/2019,06/01/2019,Katsina,rice,rice_thailand,farm_gate,281
2019,25,06/23/2019,06/01/2019,Katsina,rice,rice_thailand,retail,305.74
2019,26,06/30/2019,06/01/2019,Kano,maize,maize_white,farm_gate,89.57
2019,26,06/30/2019,06/01/2019,Kano,maize,maize_white,retail,86.09
2019,26,06/30/2019,06/01/2019,Kano,maize,maize_white,wholesale,85
2019,26,06/30/2019,06/01/2019,Kano,maize,maize_yellow,farm_gate,88
2019,26,06/30/2019,06/01/2019,Kano,maize,maize_yellow,retail,79.43
2019,26,06/30/2019,06/01/2019,Kano,maize,maize_yellow,wholesale,90
2019,26,06/30/2019,06/01/2019,Kano,rice,rice_indian,retail,357.4
2019,26,06/30/2019,06/01/2019,Kano,rice,rice_thailand,farm_gate,346.67
2019,26,06/30/2019,06/01/2019,Kano,rice,rice_thailand,retail,364.47
2019,26,06/30/2019,06/01/2019,Katsina,maize,maize_white,farm_gate,70.13
2019,26,06/30/2019,06/01/2019,Katsina,maize,maize_white,retail,87.05
2019,26,06/30/2019,06/01/2019,Katsina,maize,maize_white,wholesale,71.98
2019,26,06/30/2019,06/01/2019,Katsina,maize,maize_yellow,farm_gate,78.13
2019,26,06/30/2019,06/01/2019,Katsina,maize,maize_yellow,retail,95.36
2019,26,06/30/2019,06/01/2019,Katsina,maize,maize_yellow,wholesale,71.06
2019,26,06/30/2019,06/01/2019,Katsina,rice,rice_indian,retail,301.12
2019,26,06/30/2019,06/01/2019,Katsina,rice,rice_thailand,farm_gate,320
2019,26,06/30/2019,06/01/2019,Katsina,rice,rice_thailand,retail,298.23
2019,27,07/07/2019,07/01/2019,Kano,maize,maize_white,farm_gate,97
2019,27,07/07/2019,07/01/2019,Kano,maize,maize_white,retail,93.01
2019,27,07/07/2019,07/01/2019,Kano,maize,maize_white,wholesale,84.43
2019,27,07/07/2019,07/01/2019,Kano,maize,maize_yellow,farm_gate,100
2019,27,07/07/2019,07/01/2019,Kano,maize,maize_yellow,retail,96.33
2019,27,07/07/2019,07/01/2019,Kano,maize,maize_yellow,wholesale,85
2019,27,07/07/2019,07/01/2019,Kano,rice,rice_indian,retail,348.9
2019,27,07/07/2019,07/01/2019,Kano,rice,rice_indian,wholesale,137.67
2019,27,07/07/2019,07/01/2019,Kano,rice,rice_thailand,farm_gate,361
2019,27,07/07/2019,07/01/2019,Kano,rice,rice_thailand,retail,358.82
2019,27,07/07/2019,07/01/2019,Kano,rice,rice_thailand,wholesale,146.33
2019,27,07/07/2019,07/01/2019,Katsina,maize,maize_white,farm_gate,88.89
2019,27,07/07/2019,07/01/2019,Katsina,maize,maize_white,retail,86.34
2019,27,07/07/2019,07/01/2019,Katsina,maize,maize_white,wholesale,75.52
2019,27,07/07/2019,07/01/2019,Katsina,maize,maize_yellow,farm_gate,70
2019,27,07/07/2019,07/01/2019,Katsina,maize,maize_yellow,retail,88.21
2019,27,07/07/2019,07/01/2019,Katsina,maize,maize_yellow,wholesale,76.82
2019,27,07/07/2019,07/01/2019,Katsina,rice,rice_indian,retail,289.39
2019,27,07/07/2019,07/01/2019,Katsina,rice,rice_thailand,farm_gate,285.74
2019,27,07/07/2019,07/01/2019,Katsina,rice,rice_thailand,retail,280.26
2019,27,07/07/2019,07/01/2019,Katsina,rice,rice_thailand,wholesale,140
2019,28,07/14/2019,07/01/2019,Kaduna,maize,maize_white,wholesale,80
2019,28,07/14/2019,07/01/2019,Kaduna,maize,maize_yellow,wholesale,75
2019,28,07/14/2019,07/01/2019,Kaduna,rice,rice_indian,retail,390
2019,28,07/14/2019,07/01/2019,Kaduna,rice,rice_thailand,retail,299.51
2019,28,07/14/2019,07/01/2019,Kano,maize,maize_white,farm_gate,90.75
2019,28,07/14/2019,07/01/2019,Kano,maize,maize_white,retail,97.34
2019,28,07/14/2019,07/01/2019,Kano,maize,maize_white,wholesale,79.23
2019,28,07/14/2019,07/01/2019,Kano,maize,maize_yellow,farm_gate,92.59
2019,28,07/14/2019,07/01/2019,Kano,maize,maize_yellow,retail,102.29
2019,28,07/14/2019,07/01/2019,Kano,maize,maize_yellow,wholesale,85.83
2019,28,07/14/2019,07/01/2019,Kano,rice,rice_indian,farm_gate,360
2019,28,07/14/2019,07/01/2019,Kano,rice,rice_indian,retail,353.14
2019,28,07/14/2019,07/01/2019,Kano,rice,rice_indian,wholesale,137
2019,28,07/14/2019,07/01/2019,Kano,rice,rice_thailand,farm_gate,360
2019,28,07/14/2019,07/01/2019,Kano,rice,rice_thailand,retail,375.54
2019,28,07/14/2019,07/01/2019,Kano,rice,rice_thailand,wholesale,143
2019,28,07/14/2019,07/01/2019,Katsina,maize,maize_white,farm_gate,78
2019,28,07/14/2019,07/01/2019,Katsina,maize,maize_white,retail,88.11
2019,28,07/14/2019,07/01/2019,Katsina,maize,maize_white,wholesale,76.24
2019,28,07/14/2019,07/01/2019,Katsina,maize,maize_yellow,farm_gate,75
2019,28,07/14/2019,07/01/2019,Katsina,maize,maize_yellow,retail,90.53
2019,28,07/14/2019,07/01/2019,Katsina,maize,maize_yellow,wholesale,80.61
2019,28,07/14/2019,07/01/2019,Katsina,rice,rice_indian,farm_gate,260
2019,28,07/14/2019,07/01/2019,Katsina,rice,rice_indian,retail,300.54
2019,28,07/14/2019,07/01/2019,Katsina,rice,rice_thailand,farm_gate,274
2019,28,07/14/2019,07/01/2019,Katsina,rice,rice_thailand,retail,281.27
2019,29,07/21/2019,07/01/2019,Kaduna,maize,maize_white,wholesale,80
2019,29,07/21/2019,07/01/2019,Kaduna,maize,maize_yellow,wholesale,76.88
2019,29,07/21/2019,07/01/2019,Kaduna,rice,rice_indian,retail,390
2019,29,07/21/2019,07/01/2019,Kaduna,rice,rice_thailand,retail,290
2019,29,07/21/2019,07/01/2019,Kano,maize,maize_white,farm_gate,100
2019,29,07/21/2019,07/01/2019,Kano,maize,maize_white,retail,98.38
2019,29,07/21/2019,07/01/2019,Kano,maize,maize_white,wholesale,77.5
2019,29,07/21/2019,07/01/2019,Kano,maize,maize_yellow,farm_gate,108
2019,29,07/21/2019,07/01/2019,Kano,maize,maize_yellow,retail,105.44
2019,29,07/21/2019,07/01/2019,Kano,maize,maize_yellow,wholesale,85
2019,29,07/21/2019,07/01/2019,Kano,rice,rice_indian,retail,439.33
2019,29,07/21/2019,07/01/2019,Kano,rice,rice_indian,wholesale,137
2019,29,07/21/2019,07/01/2019,Kano,rice,rice_thailand,retail,413.18
2019,29,07/21/2019,07/01/2019,Kano,rice,rice_thailand,wholesale,143
2019,29,07/21/2019,07/01/2019,Katsina,maize,maize_white,farm_gate,80
2019,29,07/21/2019,07/01/2019,Katsina,maize,maize_white,retail,89.87
2019,29,07/21/2019,07/01/2019,Katsina,maize,maize_white,wholesale,75.98
2019,29,07/21/2019,07/01/2019,Katsina,maize,maize_yellow,farm_gate,77.33
2019,29,07/21/2019,07/01/2019,Katsina,maize,maize_yellow,retail,85.04
2019,29,07/21/2019,07/01/2019,Katsina,maize,maize_yellow,wholesale,79.79
2019,29,07/21/2019,07/01/2019,Katsina,rice,rice_indian,retail,301.37
2019,29,07/21/2019,07/01/2019,Katsina,rice,rice_thailand,farm_gate,312.69
2019,29,07/21/2019,07/01/2019,Katsina,rice,rice_thailand,retail,276.11
2019,30,07/28/2019,07/01/2019,Kano,maize,maize_white,farm_gate,90.67
2019,30,07/28/2019,07/01/2019,Kano,maize,maize_white,retail,98.38
2019,30,07/28/2019,07/01/2019,Kano,maize,maize_white,wholesale,75
2019,30,07/28/2019,07/01/2019,Kano,maize,maize_yellow,retail,107.02
2019,30,07/28/2019,07/01/2019,Kano,maize,maize_yellow,wholesale,80
2019,30,07/28/2019,07/01/2019,Kano,rice,rice_indian,retail,348.61
2019,30,07/28/2019,07/01/2019,Kano,rice,rice_indian,wholesale,132
2019,30,07/28/2019,07/01/2019,Kano,rice,rice_thailand,farm_gate,380
2019,30,07/28/2019,07/01/2019,Kano,rice,rice_thailand,retail,378.72
2019,30,07/28/2019,07/01/2019,Kano,rice,rice_thailand,wholesale,140
2019,30,07/28/2019,07/01/2019,Katsina,maize,maize_white,farm_gate,71.2
2019,30,07/28/2019,07/01/2019,Katsina,maize,maize_white,retail,88.46
2019,30,07/28/2019,07/01/2019,Katsina,maize,maize_white,wholesale,78.63
2019,30,07/28/2019,07/01/2019,Katsina,maize,maize_yellow,farm_gate,73.2
2019,30,07/28/2019,07/01/2019,Katsina,maize,maize_yellow,retail,93.59
2019,30,07/28/2019,07/01/2019,Katsina,maize,maize_yellow,wholesale,79.17
2019,30,07/28/2019,07/01/2019,Katsina,rice,rice_indian,farm_gate,280
2019,30,07/28/2019,07/01/2019,Katsina,rice,rice_indian,retail,304.61
2019,30,07/28/2019,07/01/2019,Katsina,rice,rice_thailand,farm_gate,297.17
2019,30,07/28/2019,07/01/2019,Katsina,rice,rice_thailand,retail,309.3
2019,31,08/04/2019,08/01/2019,Kaduna,maize,maize_white,retail,150
2019,31,08/04/2019,08/01/2019,Kaduna,maize,maize_yellow,retail,132
2019,31,08/04/2019,08/01/2019,Kaduna,rice,rice_indian,retail,360
2019,31,08/04/2019,08/01/2019,Kaduna,rice,rice_thailand,retail,290
2019,31,08/04/2019,08/01/2019,Kano,maize,maize_white,farm_gate,87.2
2019,31,08/04/2019,08/01/2019,Kano,maize,maize_white,retail,93.7
2019,31,08/04/2019,08/01/2019,Kano,maize,maize_white,wholesale,77.27
2019,31,08/04/2019,08/01/2019,Kano,maize,maize_yellow,farm_gate,90.67
2019,31,08/04/2019,08/01/2019,Kano,maize,maize_yellow,retail,105.51
2019,31,08/04/2019,08/01/2019,Kano,maize,maize_yellow,wholesale,84.55
2019,31,08/04/2019,08/01/2019,Kano,rice,rice_indian,retail,364.44
2019,31,08/04/2019,08/01/2019,Kano,rice,rice_indian,wholesale,133
2019,31,08/04/2019,08/01/2019,Kano,rice,rice_thailand,farm_gate,380
2019,31,08/04/2019,08/01/2019,Kano,rice,rice_thailand,retail,361.24
2019,31,08/04/2019,08/01/2019,Kano,rice,rice_thailand,wholesale,141
2019,31,08/04/2019,08/01/2019,Katsina,maize,maize_white,farm_gate,93.44
2019,31,08/04/2019,08/01/2019,Katsina,maize,maize_white,retail,90.01
2019,31,08/04/2019,08/01/2019,Katsina,maize,maize_white,wholesale,87.74
2019,31,08/04/2019,08/01/2019,Katsina,maize,maize_yellow,farm_gate,76
2019,31,08/04/2019,08/01/2019,Katsina,maize,maize_yellow,retail,89.14
2019,31,08/04/2019,08/01/2019,Katsina,maize,maize_yellow,wholesale,91.09
2019,31,08/04/2019,08/01/2019,Katsina,rice,rice_indian,retail,297.6
2019,31,08/04/2019,08/01/2019,Katsina,rice,rice_thailand,farm_gate,353.76
2019,31,08/04/2019,08/01/2019,Katsina,rice,rice_thailand,retail,272.43
2019,31,08/04/2019,08/01/2019,Katsina,rice,rice_thailand,wholesale,165.2
2019,32,08/11/2019,08/01/2019,Kano,maize,maize_white,farm_gate,87.3
2019,32,08/11/2019,08/01/2019,Kano,maize,maize_white,retail,97.22
2019,32,08/11/2019,08/01/2019,Kano,maize,maize_white,wholesale,83.64
2019,32,08/11/2019,08/01/2019,Kano,maize,maize_yellow,farm_gate,88
2019,32,08/11/2019,08/01/2019,Kano,maize,maize_yellow,retail,107.57
2019,32,08/11/2019,08/01/2019,Kano,maize,maize_yellow,wholesale,90
2019,32,08/11/2019,08/01/2019,Kano,rice,rice_indian,retail,515.14
2019,32,08/11/2019,08/01/2019,Kano,rice,rice_indian,wholesale,133
2019,32,08/11/2019,08/01/2019,Kano,rice,rice_thailand,farm_gate,357.55
2019,32,08/11/2019,08/01/2019,Kano,rice,rice_thailand,retail,378.73
2019,32,08/11/2019,08/01/2019,Kano,rice,rice_thailand,wholesale,141.57
2019,32,08/11/2019,08/01/2019,Katsina,maize,maize_white,farm_gate,72
2019,32,08/11/2019,08/01/2019,Katsina,maize,maize_white,retail,88.44
2019,32,08/11/2019,08/01/2019,Katsina,maize,maize_white,wholesale,75.73
2019,32,08/11/2019,08/01/2019,Katsina,maize,maize_yellow,farm_gate,70
2019,32,08/11/2019,08/01/2019,Katsina,maize,maize_yellow,retail,91.63
2019,32,08/11/2019,08/01/2019,Katsina,maize,maize_yellow,wholesale,79.11
2019,32,08/11/2019,08/01/2019,Katsina,rice,rice_indian,retail,298.46
2019,32,08/11/2019,08/01/2019,Katsina,rice,rice_thailand,farm_gate,304
2019,32,08/11/2019,08/01/2019,Katsina,rice,rice_thailand,retail,312.14
2019,33,08/18/2019,08/01/2019,Kano,maize,maize_white,farm_gate,84
2019,33,08/18/2019,08/01/2019,Kano,maize,maize_white,retail,94.31
2019,33,08/18/2019,08/01/2019,Kano,maize,maize_yellow,farm_gate,84
2019,33,08/18/2019,08/01/2019,Kano,maize,maize_yellow,retail,103.32
2019,33,08/18/2019,08/01/2019,Kano,rice,rice_indian,retail,342.83
2019,33,08/18/2019,08/01/2019,Kano,rice,rice_indian,wholesale,131.71
2019,33,08/18/2019,08/01/2019,Kano,rice,rice_thailand,farm_gate,378
2019,33,08/18/2019,08/01/2019,Kano,rice,rice_thailand,retail,368.31
2019,33,08/18/2019,08/01/2019,Katsina,maize,maize_white,farm_gate,80
2019,33,08/18/2019,08/01/2019,Katsina,maize,maize_white,retail,87.97
2019,33,08/18/2019,08/01/2019,Katsina,maize,maize_white,wholesale,72.36
2019,33,08/18/2019,08/01/2019,Katsina,maize,maize_yellow,farm_gate,72
2019,33,08/18/2019,08/01/2019,Katsina,maize,maize_yellow,retail,94.29
2019,33,08/18/2019,08/01/2019,Katsina,maize,maize_yellow,wholesale,76.15
2019,33,08/18/2019,08/01/2019,Katsina,rice,rice_indian,retail,302.12
2019,33,08/18/2019,08/01/2019,Katsina,rice,rice_thailand,farm_gate,279.13
2019,33,08/18/2019,08/01/2019,Katsina,rice,rice_thailand,retail,308.76
2019,34,08/25/2019,08/01/2019,Kano,maize,maize_white,retail,91.68
2019,34,08/25/2019,08/01/2019,Kano,maize,maize_yellow,retail,92.38
2019,34,08/25/2019,08/01/2019,Kano,rice,rice_indian,retail,380.15
2019,34,08/25/2019,08/01/2019,Kano,rice,rice_indian,wholesale,135
2019,34,08/25/2019,08/01/2019,Kano,rice,rice_thailand,retail,384.25
2019,34,08/25/2019,08/01/2019,Kano,rice,rice_thailand,wholesale,143
2019,34,08/25/2019,08/01/2019,Katsina,maize,maize_white,farm_gate,74
2019,34,08/25/2019,08/01/2019,Katsina,maize,maize_white,retail,87.84
2019,34,08/25/2019,08/01/2019,Katsina,maize,maize_yellow,farm_gate,74
2019,34,08/25/2019,08/01/2019,Katsina,maize,maize_yellow,retail,89.84
2019,34,08/25/2019,08/01/2019,Katsina,rice,rice_indian,retail,285.67
2019,34,08/25/2019,08/01/2019,Katsina,rice,rice_thailand,farm_gate,292
2019,34,08/25/2019,08/01/2019,Katsina,rice,rice_thailand,retail,316.16
2019,35,09/01/2019,08/01/2019,Kano,maize,maize_white,retail,97.89
2019,35,09/01/2019,08/01/2019,Kano,maize,maize_yellow,retail,82.57
2019,35,09/01/2019,08/01/2019,Kano,rice,rice_indian,retail,359.69
2019,35,09/01/2019,08/01/2019,Kano,rice,rice_thailand,retail,360.12
2019,35,09/01/2019,08/01/2019,Katsina,maize,maize_white,farm_gate,72
2019,35,09/01/2019,08/01/2019,Katsina,maize,maize_white,retail,87.54
2019,35,09/01/2019,08/01/2019,Katsina,maize,maize_yellow,farm_gate,72
2019,35,09/01/2019,08/01/2019,Katsina,maize,maize_yellow,retail,92.12
2019,35,09/01/2019,08/01/2019,Katsina,rice,rice_thailand,farm_gate,290
2019,35,09/01/2019,08/01/2019,Katsina,rice,rice_thailand,retail,321.8
2019,36,09/08/2019,09/01/2019,Kano,maize,maize_white,retail,91.43
2019,36,09/08/2019,09/01/2019,Kano,maize,maize_yellow,retail,103.12
2019,36,09/08/2019,09/01/2019,Kano,rice,rice_indian,retail,387.6
2019,36,09/08/2019,09/01/2019,Kano,rice,rice_indian,wholesale,159.29
2019,36,09/08/2019,09/01/2019,Kano,rice,rice_thailand,retail,378.5
2019,36,09/08/2019,09/01/2019,Kano,rice,rice_thailand,wholesale,169.29
2019,36,09/08/2019,09/01/2019,Katsina,maize,maize_white,retail,88.1
2019,36,09/08/2019,09/01/2019,Katsina,maize,maize_yellow,retail,92.86
2019,36,09/08/2019,09/01/2019,Katsina,rice,rice_thailand,retail,328.17
2019,37,09/15/2019,09/01/2019,Kano,maize,maize_white,retail,92.57
2019,37,09/15/2019,09/01/2019,Kano,maize,maize_yellow,retail,92
2019,37,09/15/2019,09/01/2019,Kano,rice,rice_indian,wholesale,156.71
2019,37,09/15/2019,09/01/2019,Kano,rice,rice_thailand,wholesale,166.71
2019,37,09/15/2019,09/01/2019,Katsina,maize,maize_white,retail,88.94
2019,37,09/15/2019,09/01/2019,Katsina,maize,maize_yellow,retail,95.63
2019,37,09/15/2019,09/01/2019,Katsina,rice,rice_thailand,retail,330.41
2019,38,09/22/2019,09/01/2019,Kano,maize,maize_white,retail,88.38
2019,38,09/22/2019,09/01/2019,Kano,maize,maize_yellow,retail,80.67
2019,38,09/22/2019,09/01/2019,Kano,rice,rice_indian,retail,366.67
2019,38,09/22/2019,09/01/2019,Kano,rice,rice_thailand,retail,416.67
2019,38,09/22/2019,09/01/2019,Katsina,maize,maize_white,retail,92
2019,38,09/22/2019,09/01/2019,Katsina,maize,maize_yellow,retail,92
2019,38,09/22/2019,09/01/2019,Katsina,rice,rice_thailand,retail,345.2
2019,39,09/29/2019,09/01/2019,Kano,maize,maize_white,retail,91.97
2019,39,09/29/2019,09/01/2019,Kano,maize,maize_yellow,retail,102.76
2019,39,09/29/2019,09/01/2019,Kano,rice,rice_indian,retail,375.09
2019,39,09/29/2019,09/01/2019,Kano,rice,rice_indian,wholesale,156
2019,39,09/29/2019,09/01/2019,Kano,rice,rice_thailand,retail,382.56
2019,39,09/29/2019,09/01/2019,Kano,rice,rice_thailand,wholesale,167.43
2019,39,09/29/2019,09/01/2019,Katsina,maize,maize_white,retail,94.86
2019,39,09/29/2019,09/01/2019,Katsina,maize,maize_yellow,retail,100
2019,39,09/29/2019,09/01/2019,Katsina,rice,rice_thailand,retail,348
2019,40,10/06/2019,10/01/2019,Kano,maize,maize_white,retail,89.29
2019,40,10/06/2019,10/01/2019,Kano,maize,maize_yellow,retail,89.27
2019,40,10/06/2019,10/01/2019,Kano,rice,rice_indian,retail,393.75
2019,40,10/06/2019,10/01/2019,Kano,rice,rice_indian,wholesale,161.25
2019,40,10/06/2019,10/01/2019,Kano,rice,rice_thailand,retail,365.87
2019,40,10/06/2019,10/01/2019,Kano,rice,rice_thailand,wholesale,171.88
2019,41,10/13/2019,10/01/2019,Kano,maize,maize_white,retail,104
2019,41,10/13/2019,10/01/2019,Kano,maize,maize_yellow,retail,90
2019,41,10/13/2019,10/01/2019,Kano,rice,rice_indian,wholesale,166.67
2019,41,10/13/2019,10/01/2019,Kano,rice,rice_thailand,wholesale,176.67
2019,42,10/20/2019,10/01/2019,Kano,maize,maize_white,retail,104
2019,42,10/20/2019,10/01/2019,Kano,maize,maize_yellow,retail,90.86
2019,42,10/20/2019,10/01/2019,Kano,rice,rice_thailand,retail,432.98
2019,43,10/27/2019,10/01/2019,Kano,maize,maize_white,retail,104
2019,43,10/27/2019,10/01/2019,Kano,maize,maize_yellow,retail,92
2019,44,11/03/2019,10/01/2019,Kano,maize,maize_white,retail,99.5
2019,44,11/03/2019,10/01/2019,Kano,maize,maize_yellow,retail,107.72
2019,44,11/03/2019,10/01/2019,Kano,rice,rice_indian,retail,414.33
2019,44,11/03/2019,10/01/2019,Kano,rice,rice_indian,wholesale,170.71
2019,44,11/03/2019,10/01/2019,Kano,rice,rice_thailand,retail,424.05
2019,44,11/03/2019,10/01/2019,Kano,rice,rice_thailand,wholesale,175
2019,44,11/03/2019,10/01/2019,Katsina,maize,maize_white,farm_gate,84.5
2019,44,11/03/2019,10/01/2019,Katsina,maize,maize_white,retail,96.93
2019,44,11/03/2019,10/01/2019,Katsina,maize,maize_yellow,farm_gate,86.28
2019,44,11/03/2019,10/01/2019,Katsina,maize,maize_yellow,retail,93.03
2019,44,11/03/2019,10/01/2019,Katsina,rice,rice_indian,farm_gate,320
2019,44,11/03/2019,10/01/2019,Katsina,rice,rice_indian,retail,331.84
2019,44,11/03/2019,10/01/2019,Katsina,rice,rice_thailand,farm_gate,343.84
2019,44,11/03/2019,10/01/2019,Katsina,rice,rice_thailand,retail,348.02
2019,45,11/10/2019,11/01/2019,Kaduna,maize,maize_white,retail,80
2019,45,11/10/2019,11/01/2019,Kaduna,maize,maize_yellow,retail,78
2019,45,11/10/2019,11/01/2019,Kaduna,rice,rice_indian,retail,240
2019,45,11/10/2019,11/01/2019,Kaduna,rice,rice_thailand,retail,390
2019,45,11/10/2019,11/01/2019,Kano,maize,maize_white,retail,109.27
2019,45,11/10/2019,11/01/2019,Kano,maize,maize_white,wholesale,90
2019,45,11/10/2019,11/01/2019,Kano,maize,maize_yellow,retail,115.87
2019,45,11/10/2019,11/01/2019,Kano,maize,maize_yellow,wholesale,100
2019,45,11/10/2019,11/01/2019,Kano,rice,rice_indian,retail,369.05
2019,45,11/10/2019,11/01/2019,Kano,rice,rice_indian,wholesale,176.67
2019,45,11/10/2019,11/01/2019,Kano,rice,rice_thailand,retail,400.43
2019,45,11/10/2019,11/01/2019,Kano,rice,rice_thailand,wholesale,185
2019,45,11/10/2019,11/01/2019,Katsina,maize,maize_white,farm_gate,82
2019,45,11/10/2019,11/01/2019,Katsina,maize,maize_white,retail,94.68
2019,45,11/10/2019,11/01/2019,Katsina,maize,maize_yellow,retail,94.48
2019,45,11/10/2019,11/01/2019,Katsina,rice,rice_indian,retail,342.86
2019,45,11/10/2019,11/01/2019,Katsina,rice,rice_thailand,farm_gate,427.5
2019,45,11/10/2019,11/01/2019,Katsina,rice,rice_thailand,retail,357.94
2019,46,11/17/2019,11/01/2019,Kaduna,maize,maize_white,retail,74.4
2019,46,11/17/2019,11/01/2019,Kaduna,maize,maize_yellow,retail,74.4
2019,46,11/17/2019,11/01/2019,Kaduna,rice,rice_indian,retail,240
2019,46,11/17/2019,11/01/2019,Kaduna,rice,rice_thailand,retail,390
2019,46,11/17/2019,11/01/2019,Kano,maize,maize_white,farm_gate,100
2019,46,11/17/2019,11/01/2019,Kano,maize,maize_white,retail,106.09
2019,46,11/17/2019,11/01/2019,Kano,maize,maize_white,wholesale,90
2019,46,11/17/2019,11/01/2019,Kano,maize,maize_yellow,farm_gate,112
2019,46,11/17/2019,11/01/2019,Kano,maize,maize_yellow,retail,110.62
2019,46,11/17/2019,11/01/2019,Kano,maize,maize_yellow,wholesale,100
2019,46,11/17/2019,11/01/2019,Kano,rice,rice_indian,farm_gate,520
2019,46,11/17/2019,11/01/2019,Kano,rice,rice_indian,retail,467.67
2019,46,11/17/2019,11/01/2019,Kano,rice,rice_indian,wholesale,175
2019,46,11/17/2019,11/01/2019,Kano,rice,rice_thailand,farm_gate,480
2019,46,11/17/2019,11/01/2019,Kano,rice,rice_thailand,retail,476.48
2019,46,11/17/2019,11/01/2019,Kano,rice,rice_thailand,wholesale,185
2019,46,11/17/2019,11/01/2019,Katsina,maize,maize_white,farm_gate,88
2019,46,11/17/2019,11/01/2019,Katsina,maize,maize_white,retail,89.57
2019,46,11/17/2019,11/01/2019,Katsina,maize,maize_yellow,retail,87.13
2019,46,11/17/2019,11/01/2019,Katsina,rice,rice_indian,retail,358.2
2019,46,11/17/2019,11/01/2019,Katsina,rice,rice_thailand,farm_gate,460
2019,46,11/17/2019,11/01/2019,Katsina,rice,rice_thailand,retail,362.49
2019,47,11/24/2019,11/01/2019,Kaduna,maize,maize_white,retail,72
2019,47,11/24/2019,11/01/2019,Kaduna,maize,maize_yellow,retail,72
2019,47,11/24/2019,11/01/2019,Kaduna,rice,rice_indian,retail,240
2019,47,11/24/2019,11/01/2019,Kaduna,rice,rice_thailand,retail,390
2019,47,11/24/2019,11/01/2019,Kano,maize,maize_white,retail,101.37
2019,47,11/24/2019,11/01/2019,Kano,maize,maize_white,wholesale,90
2019,47,11/24/2019,11/01/2019,Kano,maize,maize_yellow,retail,105.1
2019,47,11/24/2019,11/01/2019,Kano,maize,maize_yellow,wholesale,100
2019,47,11/24/2019,11/01/2019,Kano,rice,rice_indian,retail,383.7
2019,47,11/24/2019,11/01/2019,Kano,rice,rice_indian,wholesale,187
2019,47,11/24/2019,11/01/2019,Kano,rice,rice_thailand,retail,417.69
2019,47,11/24/2019,11/01/2019,Kano,rice,rice_thailand,wholesale,195
2019,47,11/24/2019,11/01/2019,Katsina,maize,maize_white,farm_gate,90.77
2019,47,11/24/2019,11/01/2019,Katsina,maize,maize_white,retail,91.92
2019,47,11/24/2019,11/01/2019,Katsina,maize,maize_yellow,farm_gate,92
